activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,"Detroit-Warren-Dearborn, MI",26,26001,6001.0,FHA,"1-Unit, Attached",White,White,1,Approved,Home Purchase,240000,0.75,4.0,0,0,0,0,0,0,0,18,55,1,0,0,0,240000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,45000,24,Female,Male,Female,Male,38,36,0,0,2024-11-01,Bank,,,,,,,,,,,
2024,"Portland-Vancouver-Hillsboro, OR-WA",41,41001,12001.0,VA,"1-Unit, Attached",Asian,Asian,1,Approved,Home Purchase,380000,0.95,4.6,0,0,0,0,0,0,0,28,70,1,0,0,0,380000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,65000,32,Male,Female,Male,Female,46,44,0,0,2024-12-01,Credit Union,,,,,,,,,,,
2024,"Minneapolis-St. Paul-Bloomington, MN-WI",27,27001,6001.0,Conventional,"1-Unit, Attached",White,White,2,Approved,Home Purchase,420000,0.9,4.4,0,0,0,0,0,0,0,30,95,1,0,0,0,420000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,80000,35,Female,Male,Female,Male,50,48,0,0,2024-01-01,Mortgage Banker,,,,,,,,,,,
2024,"Kansas City, MO-KS",29,29001,7001.0,FHA,"1-Unit, Attached",Hispanic,Hispanic,1,Approved,Home Purchase,230000,0.75,4.1,0,0,0,0,0,0,0,17,50,1,0,0,0,230000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,40000,23,Male,Female,Male,Female,36,34,0,0,2024-02-01,Bank,,,,,,,,,,,
2024,"Oklahoma City, OK",74,74001,6001.0,Conventional,"1-Unit, Attached",White,White,2,Approved,Home Purchase,300000,0.85,4.3,0,0,0,0,0,0,0,23,85,1,0,0,0,300000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,60000,29,Female,Male,Female,Male,42,40,0,0,2024-03-01,Credit Union,,,,,,,,,,,
2024,"Memphis, TN-MS-AR",37,37001,7001.0,VA,"1-Unit, Attached",Black,Black,1,Approved,Home Purchase,260000,0.95,4.4,0,0,0,0,0,0,0,20,60,1,0,0,0,260000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,50000,26,Male,Female,Male,Female,41,39,0,0,2024-04-01,Mortgage Banker,,,,,,,,,,,
2024,"Cleveland-Elyria, OH",39,39001,7001.0,FHA,"1-Unit, Attached",White,White,1,Approved,Home Purchase,220000,0.75,4.0,0,0,0,0,0,0,0,17,52,1,0,0,0,220000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,40000,22,Female,Male,Female,Male,36,34,0,0,2024-05-01,Bank,,,,,,,,,,,
2024,"Louisville-Jefferson County, KY-IN",21,21001,6001.0,Conventional,"1-Unit, Attached",White,White,2,Approved,Home Purchase,310000,0.9,4.5,0,0,0,0,0,0,0,25,80,1,0,0,0,310000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,65000,30,Male,Female,Male,Female,44,42,0,0,2024-06-01,Credit Union,,,,,,,,,,,
2024,"Milwaukee-Waukesha-West Allis, WI",55,55001,6001.0,VA,"1-Unit, Attached",Black,Black,1,Approved,Home Purchase,240000,0.95,4.3,0,0,0,0,0,0,0,18,60,1,0,0,0,240000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,45000,24,Female,Male,Female,Male,38,36,0,0,2024-07-01,Mortgage Banker,,,,,,,,,,,
2024,"Baltimore-Columbia-Towson, MD",24,24001,7001.0,Conventional,"1-Unit, Attached",White,White,2,Approved,Home Purchase,380000,0.9,4.4,0,0,0,0,0,0,0,30,90,1,0,0,0,380000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,75000,32,Male,Female,Male,Female,46,44,0,0,2024-08-01,Bank,,,,,,,,,,,
2024,"Raleigh-Durham-Chapel Hill, NC",37,37001,10001.0,FHA,"1-Unit, Attached",Asian,Asian,1,Approved,Home Purchase,290000,0.75,4.1,0,0,0,0,0,0,0,22,58,1,0,0,0,290000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,50000,28,Female,Male,Female,Male,42,40,0,0,2024-09-01,Credit Union,,,,,,,,,,,
2024,"Colorado Springs, CO",08,8001,6001.0,Conventional,"1-Unit, Attached",White,White,2,Approved,Home Purchase,320000,0.9,4.3,0,0,0,0,0,0,0,25,85,1,0,0,0,320000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,70000,30,Male,Female,Male,Female,43,41,0,0,2024-10-01,Mortgage Banker,,,,,,,,,,,
2024,"Wichita, KS",29,29001,7001.0,VA,"1-Unit, Attached",White,White,1,Approved,Home Purchase,240000,0.95,4.2,0,0,0,0,0,0,0,18,55,1,0,0,0,240000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,45000,23,Female,Male,Female,Male,37,35,0,0,2024-11-01,Bank,,,,,,,,,,,
2024,"Virginia Beach-Norfolk, VA",51,51001,7001.0,Conventional,"1-Unit, Attached",Hispanic,Hispanic,2,Approved,Home Purchase,360000,0.85,4.4,0,0,0,0,0,0,0,28,88,1,0,0,0,360000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,70000,31,Male,Female,Male,Female,45,43,0,0,2024-12-01,Credit Union,,,,,,,,,,,
2024,"Pittsburgh, PA",42,42001,6001.0,FHA,"1-Unit, Attached",White,White,1,Approved,Home Purchase,220000,0.75,4.0,0,0,0,0,0,0,0,17,51,1,0,0,0,220000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,40000,22,Female,Male,Female,Male,36,34,0,0,2024-01-01,Mortgage Banker,,,,,,,,,,,
2024,"Portland-Vancouver-Hillsboro, OR-WA",41,41001,12001.0,VA,"1-Unit, Attached",Asian,Asian,1,Approved,Home Purchase,380000,0.95,4.5,0,0,0,0,0,0,0,28,70,1,0,0,0,380000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,65000,32,Male,Female,Male,Female,46,44,0,0,2024-02-01,Bank,,,,,,,,,,,
2024,"Montgomery County-Baltimore City, MD",24,24001,7001.0,Conventional,"1-Unit, Attached",White,White,2,Approved,Home Purchase,420000,0.9,4.4,0,0,0,0,0,0,0,32,95,1,0,0,0,420000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,80000,34,Female,Male,Female,Male,50,48,0,0,2024-03-01,Credit Union,,,,,,,,,,,
2024,"Austin-Round Rock, TX",48,48101,10001.0,FHA,"1-Unit, Attached",Hispanic,Hispanic,1,Approved,Home Purchase,250000,0.75,4.1,0,0,0,0,0,0,0,20,56,1,0,0,0,250000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,45000,25,Male,Female,Male,Female,40,38,0,0,2024-04-01,Mortgage Banker,,,,,,,,,,,
2024,"Greenville-Anderson-Mauldin, SC",38,38001,7001.0,Conventional,"1-Unit, Attached",Black,Black,2,Approved,Home Purchase,310000,0.9,4.5,0,0,0,0,0,0,0,25,80,1,0,0,0,310000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,65000,30,Female,Male,Female,Male,44,42,0,0,2024-05-01,Bank,,,,,,,,,,,
2024,"Toledo, OH",39,39001,6001.0,VA,"1-Unit, Attached",White,White,1,Approved,Home Purchase,230000,0.95,4.2,0,0,0,0,0,0,0,18,55,1,0,0,0,230000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,45000,23,Female,Male,Female,Male,37,35,0,0,2024-06-01,Credit Union,,,,,,,,,,,
2024,"Cincinnati, OH-KY-IN",39,39001,7001.0,FHA,"1-Unit, Attached",Asian,Asian,2,Approved,Home Purchase,320000,0.85,4.3,0,0,0,0,0,0,0,25,85,1,0,0,0,320000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,70000,29,Male,Female,Male,Female,42,40,0,0,2024-07-01,Mortgage Banker,,,,,,,,,,,
2024,"Wichita Falls, TX",48,48101,10001.0,Conventional,"1-Unit, Attached",Hispanic,Hispanic,1,Approved,Home Purchase,260000,0.85,4.4,0,0,0,0,0,0,0,20,62,1,0,0,0,260000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,55000,26,Female,Male,Female,Male,41,39,0,0,2024-08-01,Bank,,,,,,,,,,,
2024,"Chattanooga, TN-GA",37,37001,7001.0,FHA,"1-Unit, Attached",White,White,2,Approved,Home Purchase,300000,0.9,4.3,0,0,0,0,0,0,0,25,80,1,0,0,0,300000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,65000,29,Male,Female,Male,Female,43,41,0,0,2024-09-01,Credit Union,,,,,,,,,,,
2024,"Knoxville, TN",37,37001,7001.0,Conventional,"1-Unit, Attached",Asian,Asian,1,Approved,Home Purchase,240000,0.85,4.2,0,0,0,0,0,0,0,18,58,1,0,0,0,240000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,50000,24,Female,Male,Female,Male,37,35,0,0,2024-10-01,Mortgage Banker,,,,,,,,,,,
2024,"Des Moines-West Des Moines, IA",19,19001,6001.0,FHA,"1-Unit, Attached",White,White,1,Approved,Home Purchase,230000,0.75,4.0,0,0,0,0,0,0,0,17,51,1,0,0,0,230000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,40000,22,Male,Female,Male,Female,36,34,0,0,2024-11-01,Bank,,,,,,,,,,,
2024,"Evansville, IN-KY",18,18001,6001.0,Conventional,"1-Unit, Attached",Black,Black,2,Approved,Home Purchase,310000,0.9,4.4,0,0,0,0,0,0,0,25,80,1,0,0,0,310000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,65000,29,Female,Male,Female,Male,43,41,0,0,2024-12-01,Credit Union,,,,,,,,,,,
2024,"Omaha-Council Bluffs, NE-IA",31,31001,6001.0,VA,"1-Unit, Attached",White,White,1,Approved,Home Purchase,260000,0.95,4.3,0,0,0,0,0,0,0,20,60,1,0,0,0,260000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,50000,26,Male,Female,Male,Female,41,39,0,0,2024-01-01,Mortgage Banker,,,,,,,,,,,
2024,"Aberdeen, SD",46,46001,6001.0,Conventional,"1-Unit, Attached",White,White,2,Approved,Home Purchase,300000,0.85,4.2,0,0,0,0,0,0,0,25,80,1,0,0,0,300000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,60000,28,Female,Male,Female,Male,42,40,0,0,2024-02-01,Bank,,,,,,,,,,,
2024,"Wichita Falls, TX",48,48101,10001.0,FHA,"1-Unit, Attached",Hispanic,Hispanic,1,Approved,Home Purchase,240000,0.75,4.0,0,0,0,0,0,0,0,20,56,1,0,0,0,240000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,45000,23,Male,Female,Male,Female,37,35,0,0,2024-03-01,Credit Union,,,,,,,,,,,
2024,"Davenport-Moline-Rock Island, IA-IL",17,17001,6001.0,Conventional,"1-Unit, Attached",Asian,Asian,2,Approved,Home Purchase,320000,0.9,4.3,0,0,0,0,0,0,0,25,85,1,0,0,0,320000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,70000,30,Male,Female,Male,Female,43,41,0,0,2024-04-01,Mortgage Banker,,,,,,,,,,,
2024,"Boise City, ID",16,16001,6001.0,FHA,"1-Unit, Attached",White,White,1,Approved,Home Purchase,230000,0.75,4.0,0,0,0,0,0,0,0,18,51,1,0,0,0,230000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,1,0,40000,22,Female,Male,Female,Male,36,34,0,0,2024-05-01,Bank,,,,,,,,,,,
2024,"Grand Rapids-Kentwood, MI",26,26001,6001.0,Conventional,"1-Unit, Attached",Asian,Asian,2,Approved,Home Purchase,340000,0.9,4.4,0,0,0,0,0,0,0,28,90,1,0,0,0,340000,Site Built Single Family Home,Primary Residence,Manufactured Home Secured Property,Manufactured Home Land Property Interest,2,1,75000,32,Female,Male,Female,Male,48,46,0,0,2024-06-01,Credit Union,,,,,,,,,,,
2024,"Los Angeles-Long Beach-Anaheim, CA",06,61,610000.0,Conventional,Single Family,Hispanic or Latino,Asian,Female,Approved,Home Purchase,292000,0.8,4.5,0,Non-HPML,32100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",17,173,1731000.0,Conventional,Manufactured Home,White,White,Male,Approved,Home Purchase,183000,0.7,4.2,0,Non-HPML,17700,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"New York-Newark-Jersey City, NY-NJ-PA",35,351,3510000.0,FHA,Single Family,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,339000,0.75,4.5,0,HPML,40200,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Houston-The Woodlands-Sugar Land, TX",48,481,4811000.0,VA,Manufactured Home,Hispanic or Latino,Hispanic or Latino,Female,Approved,Home Purchase,239000,0.8,4.8,0,Non-HPML,17900,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Phoenix-Mesa-Scottsdale, AZ",04,41,410000.0,Conventional,Single Family,White,White,Male,Approved,Home Purchase,230000,0.9,4.2,0,Non-HPML,18100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",35,352,3521000.0,FHA,Manufactured Home,Non-Hispanic or Latino,Non-Hispanic or Latino,Female,Approved,Home Purchase,306000,0.85,4.1,0,HPML,38300,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,483,4831000.0,VA,Manufactured Home,Hispanic or Latino,Asian,Male,Approved,Home Purchase,288000,0.9,4.5,0,Non-HPML,30000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"San Jose-Sunnyvale-Santa Clara, CA",06,62,620000.0,Conventional,Single Family,White,White,Female,Approved,Home Purchase,399000,0.8,4.5,0,Non-HPML,42000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Washington-Arlington-Alexandria, DC-VA-MD",24,241,2411000.0,FHA,Manufactured Home,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,320000,0.85,4.4,0,HPML,38000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Atlanta-Sandy Springs-Alpharetta, GA",13,131,1310000.0,VA,Single Family,White,Hispanic or Latino,Female,Approved,Home Purchase,220000,0.9,4.7,0,Non-HPML,23000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Miami-Fort Lauderdale-West Palm Beach, FL",12,121,1210000.0,Conventional,Manufactured Home,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,230000,0.75,4.1,0,Non-HPML,18300,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Minneapolis-St. Paul-Bloomington, MN-WI",27,271,2710000.0,FHA,Single Family,White,White,Female,Approved,Home Purchase,220000,0.8,4.4,0,HPML,24000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Boston-Cambridge-Nashua, MA-NH",25,251,2510000.0,VA,Manufactured Home,Hispanic or Latino,Asian,Male,Approved,Home Purchase,330000,0.9,4.5,0,Non-HPML,33000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",53,531,5311000.0,Conventional,Single Family,White,White,Female,Approved,Home Purchase,380000,0.85,4.3,0,Non-HPML,35100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Denver-Aurora-Lakewood, CO",08,81,810000.0,FHA,Manufactured Home,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,325000,0.9,4.4,0,HPML,38000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"St. Louis, MO-IL",29,291,2910000.0,VA,Single Family,White,Hispanic or Latino,Female,Approved,Home Purchase,240000,0.8,4.7,0,Non-HPML,24000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Baltimore-Columbia-Towson, MD",24,242,2420000.0,Conventional,Manufactured Home,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,290000,0.85,4.4,0,Non-HPML,29000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Detroit-Warren-Dearborn, MI",26,261,2610000.0,FHA,Single Family,White,Asian,Female,Approved,Home Purchase,200000,0.75,4.2,0,HPML,21000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Cincinnati, OH-KY-IN",39,391,3910000.0,VA,Manufactured Home,Hispanic or Latino,Hispanic or Latino,Male,Approved,Home Purchase,220000,0.8,4.5,0,Non-HPML,23000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Portland-Vancouver-Hillsboro, OR-WA",41,411,4110000.0,Conventional,Single Family,Non-Hispanic or Latino,Non-Hispanic or Latino,Female,Approved,Home Purchase,377000,0.85,4.4,0,Non-HPML,42000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"San Francisco-Oakland-Berkeley, CA",06,63,630000.0,FHA,Manufactured Home,Hispanic or Latino,Asian,Male,Approved,Home Purchase,310000,0.9,4.6,0,HPML,34000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Riverside-San Bernardino-Ontario, CA",06,64,640000.0,VA,Single Family,White,White,Female,Approved,Home Purchase,280000,0.8,4.3,0,Non-HPML,29000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Milwaukee-Waukesha-West Allis, WI",55,551,5510000.0,Conventional,Manufactured Home,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,300000,0.9,4.4,0,Non-HPML,30000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Kansas City, MO-KS",29,292,2920000.0,FHA,Single Family,White,Hispanic or Latino,Female,Approved,Home Purchase,220000,0.75,4.2,0,HPML,22000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Los Angeles-Long Beach-Anaheim, CA",06,61,610000.0,Conventional,Single Family,Hispanic or Latino,Asian,Male,Approved,Home Purchase,320000,0.8,4.5,0,Non-HPML,34000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",17,173,1731000.0,VA,Manufactured Home,White,White,Female,Approved,Home Purchase,260000,0.9,4.4,0,Non-HPML,27000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"New York-Newark-Jersey City, NY-NJ-PA",35,351,3510000.0,Conventional,Single Family,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,380000,0.85,4.5,0,Non-HPML,41000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Houston-The Woodlands-Sugar Land, TX",48,481,4811000.0,FHA,Manufactured Home,Hispanic or Latino,Hispanic or Latino,Male,Approved,Home Purchase,270000,0.8,4.6,0,HPML,29000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Phoenix-Mesa-Scottsdale, AZ",04,41,410000.0,Conventional,Single Family,White,White,Female,Approved,Home Purchase,290000,0.9,4.4,0,Non-HPML,31000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",35,352,3521000.0,VA,Manufactured Home,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,310000,0.85,4.4,0,HPML,33000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,483,4831000.0,FHA,Single Family,Hispanic or Latino,Asian,Female,Approved,Home Purchase,320000,0.9,4.4,0,Non-HPML,35000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"San Jose-Sunnyvale-Santa Clara, CA",06,62,620000.0,Conventional,Manufactured Home,White,White,Male,Approved,Home Purchase,380000,0.8,4.5,0,Non-HPML,40000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Washington-Arlington-Alexandria, DC-VA-MD",24,241,2411000.0,FHA,Single Family,Non-Hispanic or Latino,Non-Hispanic or Latino,Female,Approved,Home Purchase,300000,0.85,4.4,0,HPML,35000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Atlanta-Sandy Springs-Alpharetta, GA",13,131,1310000.0,Conventional,Manufactured Home,White,Hispanic or Latino,Male,Approved,Home Purchase,280000,0.9,4.5,0,Non-HPML,30000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Miami-Fort Lauderdale-West Palm Beach, FL",12,121,1210000.0,FHA,Single Family,Non-Hispanic or Latino,Non-Hispanic or Latino,Female,Approved,Home Purchase,290000,0.75,4.2,0,HPML,31000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Minneapolis-St. Paul-Bloomington, MN-WI",27,271,2710000.0,Conventional,Manufactured Home,Hispanic or Latino,Asian,Male,Approved,Home Purchase,270000,0.85,4.5,0,Non-HPML,29000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Boston-Cambridge-Nashua, MA-NH",25,251,2510000.0,VA,Single Family,Non-Hispanic or Latino,Non-Hispanic or Latino,Female,Approved,Home Purchase,300000,0.8,4.4,0,HPML,31000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",53,531,5311000.0,FHA,Manufactured Home,White,White,Male,Approved,Home Purchase,340000,0.85,4.4,0,Non-HPML,37000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"Denver-Aurora-Lakewood, CO",08,81,810000.0,VA,Single Family,Hispanic or Latino,Asian,Female,Approved,Home Purchase,290000,0.8,4.5,0,HPML,31000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2024,"St. Louis, MO-IL",29,291,2910000.0,Conventional,Manufactured Home,Non-Hispanic or Latino,Non-Hispanic or Latino,Male,Approved,Home Purchase,260000,0.9,4.4,0,Non-HPML,28000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
