line_number,error_type,description,suspected_cause,full_line,line_preview,full_line_length,actual_error,has_comma,has_quote,has_newline_in_field,file_name,file_path,llm,model_run,run,domain,shot
771,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Wessex Water Services,36000,12.4,9.6,24.7,14.1,21.3,25.9,33.0,67.0,30.0,70.0,38.0,62.0,49.0,51.0,5000-19,999,2024-12-30 08:44:17","Wessex Water Services,36000,12.4,9.6,24.7,14.1,21.3,25.9,33.0,67.0,30.0,70.0,38.0,62.0,49.0,51.0,500",129,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_one_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/one/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_one_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,one
774,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Derbyshire Police Authority,84210,10.2,8.1,18.5,11.3,16.4,20.7,25.0,75.0,28.0,72.0,34.0,66.0,43.0,57.0,5000-19,999,2025-03-03 15:16:29","Derbyshire Police Authority,84210,10.2,8.1,18.5,11.3,16.4,20.7,25.0,75.0,28.0,72.0,34.0,66.0,43.0,57",135,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_one_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/one/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_one_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,one
776,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Preston Council Services,84110,8.7,6.9,14.2,10.1,15.9,19.6,20.0,80.0,23.0,77.0,29.0,71.0,37.0,63.0,5000-19,999,2025-02-11 08:38:22","Preston Council Services,84110,8.7,6.9,14.2,10.1,15.9,19.6,20.0,80.0,23.0,77.0,29.0,71.0,37.0,63.0,5",131,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_one_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/one/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_one_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,one
373,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Morrison Utility Services,42220,18.5,20.1,32.8,35.4,78.9,65.2,71,29,68,32,74,26,79,21,5000 to 19,999,2025-02-14","Morrison Utility Services,42220,18.5,20.1,32.8,35.4,78.9,65.2,71,29,68,32,74,26,79,21,5000 to 19,999",112,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
375,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Yorkshire Water Services Ltd,36000,11.4,13.2,20.5,23.1,62.7,58.3,54,46,51,49,56,44,61,39,5000 to 19,999,2024-11-27","Yorkshire Water Services Ltd,36000,11.4,13.2,20.5,23.1,62.7,58.3,54,46,51,49,56,44,61,39,5000 to 19,",115,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
377,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Nottingham Trent University,85310,9.8,11.2,16.4,19.2,38.5,35.7,42,58,39,61,37,63,33,67,5000 to 19,999,2024-10-15","Nottingham Trent University,85310,9.8,11.2,16.4,19.2,38.5,35.7,42,58,39,61,37,63,33,67,5000 to 19,99",113,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
379,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","River Island Clothing Co Ltd,47710,19.2,21.8,33.5,36.9,76.4,71.2,68,32,65,35,70,30,75,25,5000 to 19,999,2025-03-05","River Island Clothing Co Ltd,47710,19.2,21.8,33.5,36.9,76.4,71.2,68,32,65,35,70,30,75,25,5000 to 19,",115,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
380,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Sheffield Teaching Hospitals NHS FT,86101,13.7,15.4,18.9,21.7,32.1,29.8,41,59,38,62,36,64,31,69,20,000 or more,2024-11-11","Sheffield Teaching Hospitals NHS FT,86101,13.7,15.4,18.9,21.7,32.1,29.8,41,59,38,62,36,64,31,69,20,0",122,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
385,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Stagecoach Manchester,49320,14.9,16.7,25.3,28.6,67.2,62.9,58,42,55,45,60,40,65,35,5000 to 19,999,2025-01-30","Stagecoach Manchester,49320,14.9,16.7,25.3,28.6,67.2,62.9,58,42,55,45,60,40,65,35,5000 to 19,999,202",108,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
387,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","DFS Furniture Co plc,31020,20.3,22.1,35.8,38.5,79.2,74.6,70,30,67,33,72,28,77,23,5000 to 19,999,2025-02-09","DFS Furniture Co plc,31020,20.3,22.1,35.8,38.5,79.2,74.6,70,30,67,33,72,28,77,23,5000 to 19,999,2025",107,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
388,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","National Express West Midlands,49310,16.2,18.0,27.9,30.8,69.5,64.7,62,38,59,41,64,36,69,31,5000 to 19,999,2024-10-29","National Express West Midlands,49310,16.2,18.0,27.9,30.8,69.5,64.7,62,38,59,41,64,36,69,31,5000 to 1",117,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
391,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Northumberland County Council,84110,7.9,9.2,14.8,17.5,39.7,36.8,46,54,43,57,41,59,37,63,5000 to 19,999,2024-11-08","Northumberland County Council,84110,7.9,9.2,14.8,17.5,39.7,36.8,46,54,43,57,41,59,37,63,5000 to 19,9",114,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
394,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Boots UK Ltd,47730,15.6,17.3,26.8,29.5,58.9,54.2,55,45,52,48,57,43,62,38,20,000 or more,2024-12-30","Boots UK Ltd,47730,15.6,17.3,26.8,29.5,58.9,54.2,55,45,52,48,57,43,62,38,20,000 or more,2024-12-30
",99,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
395,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","ScottishPower Energy Retail Ltd,35140,12.4,14.1,22.3,25.7,61.5,56.8,53,47,50,50,55,45,60,40,5000 to 19,999,2025-01-25","ScottishPower Energy Retail Ltd,35140,12.4,14.1,22.3,25.7,61.5,56.8,53,47,50,50,55,45,60,40,5000 to ",118,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
401,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Odeon Cinemas Ltd,59140,22.8,25.1,39.8,43.2,84.6,79.5,77,23,74,26,79,21,85,15,5000 to 19,999,2025-03-08","Odeon Cinemas Ltd,59140,22.8,25.1,39.8,43.2,84.6,79.5,77,23,74,26,79,21,85,15,5000 to 19,999,2025-03",104,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
404,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Southern Water Services Ltd,36000,10.8,12.5,19.7,22.8,60.1,55.7,52,48,49,51,54,46,59,41,5000 to 19,999,2024-11-20","Southern Water Services Ltd,36000,10.8,12.5,19.7,22.8,60.1,55.7,52,48,49,51,54,46,59,41,5000 to 19,9",114,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
405,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Harrods Ltd,47710,17.5,19.3,30.6,33.9,70.4,65.8,64,36,61,39,66,34,71,29,5000 to 19,999,2024-12-27","Harrods Ltd,47710,17.5,19.3,30.6,33.9,70.4,65.8,64,36,61,39,66,34,71,29,5000 to 19,999,2024-12-27
",98,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
406,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Newcastle University,85310,11.3,12.9,18.1,20.8,36.7,33.4,42,58,39,61,37,63,32,68,5000 to 19,999,2025-01-12","Newcastle University,85310,11.3,12.9,18.1,20.8,36.7,33.4,42,58,39,61,37,63,32,68,5000 to 19,999,2025",107,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
408,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","The Co-operative Food,47110,14.2,15.8,23.5,26.2,57.3,52.6,54,46,51,49,56,44,61,39,20,000 or more,2024-12-31","The Co-operative Food,47110,14.2,15.8,23.5,26.2,57.3,52.6,54,46,51,49,56,44,61,39,20,000 or more,202",108,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
410,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Virgin Trains West Coast,49100,14.7,16.4,25.1,28.4,57.9,53.2,53,47,50,50,55,45,60,40,5000 to 19,999,2025-02-05","Virgin Trains West Coast,49100,14.7,16.4,25.1,28.4,57.9,53.2,53,47,50,50,55,45,60,40,5000 to 19,999,",111,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
413,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Greene King plc,56302,19.8,22.2,34.7,38.1,78.4,73.2,70,30,67,33,72,28,77,23,5000 to 19,999,2025-01-03","Greene King plc,56302,19.8,22.2,34.7,38.1,78.4,73.2,70,30,67,33,72,28,77,23,5000 to 19,999,2025-01-0",102,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
414,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Cardiff University,85310,11.8,13.5,18.9,21.6,36.2,32.9,42,58,39,61,37,63,32,68,5000 to 19,999,2024-10-23","Cardiff University,85310,11.8,13.5,18.9,21.6,36.2,32.9,42,58,39,61,37,63,32,68,5000 to 19,999,2024-1",105,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
945,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Exeter Health Services,""86101, 86210"",18.9,21.4,28.7,31.2,33.6,30.4,59,41,55,45,51,49,54,46,5000 to 19,999,2024-12-08","Exeter Health Services,""86101, 86210"",18.9,21.4,28.7,31.2,33.6,30.4,59,41,55,45,51,49,54,46,5000 to ",118,Line skipped in context (part of multi-line record or context-dependent error),True,True,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
948,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Leeds Retail Collective,""47110, 47710"",16.4,19.7,24.5,27.1,36.8,33.9,54,46,50,50,47,53,52,48,5000 to 19,999,2024-11-20","Leeds Retail Collective,""47110, 47710"",16.4,19.7,24.5,27.1,36.8,33.9,54,46,50,50,47,53,52,48,5000 to",119,Line skipped in context (part of multi-line record or context-dependent error),True,True,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
957,too_many_fields,Row has 19 columns but header expects 18 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","Aberdeen Oilfield Services,""06100, 09100"",19.7,22.5,30.1,33.4,31.2,28.1,61,39,57,43,53,47,58,42,5000 to 19,999,2024-12-01","Aberdeen Oilfield Services,""06100, 09100"",19.7,22.5,30.1,33.4,31.2,28.1,61,39,57,43,53,47,58,42,5000",122,Line skipped in context (part of multi-line record or context-dependent error),True,True,True,kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,data/generated/kimi-k2-instruct-0905-run1/employment/zero/csv/kimi-k2-instruct-0905-run1-raw_finals_of_all_chunks_employment_zero_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,1,employment,zero
