data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1993,Law Enforcement,VA,Virginia,1993-11-01,1,0,1,1,0,White,White,1,Vandalism,1,Restaurant,Racism,Adult,False,False
1993,Law Enforcement,WA,Washington,1993-12-01,0,1,2,0,2,Asian,Asian,1,Intimidation,1,Library,Anti-Government,Juvenile,True,True
1994,Law Enforcement,CA,California,1994-01-01,2,0,1,2,0,Black,Black,2,Simple Assault,2,Airport,Anti-Immigrant,Adult,True,False
1994,Law Enforcement,TX,Texas,1994-02-01,1,0,1,1,0,Hispanic,Hispanic,1,Vandalism,1,Park,Racism,Adult,False,False
1994,Law Enforcement,NY,New York,1994-03-01,0,1,1,0,1,Asian,Asian,1,Intimidation,1,College,Anti-LGBTQ,Juvenile,True,True
1994,Law Enforcement,FL,Florida,1994-04-01,2,0,2,2,0,White,White,2,Simple Assault,2,Hospital,Racism,Adult,True,False
1994,Law Enforcement,IL,Illinois,1994-05-01,1,0,1,1,0,Native American,Native American,1,Vandalism,1,Restaurant,Homophobia,Adult,False,False
1994,Law Enforcement,OH,Ohio,1994-06-01,0,1,2,0,2,Black,Black,1,Intimidation,1,Library,Anti-Government,Juvenile,True,True
1994,Law Enforcement,GA,Georgia,1994-07-01,2,0,1,2,0,Asian,White,2,Simple Assault,2,Airport,Racism,Adult,True,False
1994,Law Enforcement,MI,Michigan,1994-08-01,1,0,1,1,0,White,White,1,Vandalism,1,School,Anti-Immigrant,Adult,False,False
1994,Law Enforcement,NJ,New Jersey,1994-09-01,0,1,1,0,1,Hispanic,Hispanic,1,Intimidation,1,College,Homophobia,Juvenile,True,True
1994,Law Enforcement,PA,Pennsylvania,1994-10-01,2,0,2,2,0,Native American,Native American,2,Simple Assault,2,Hospital,Racism,Adult,True,False
1994,Law Enforcement,VA,Virginia,1994-11-01,1,0,1,1,0,White,White,1,Vandalism,1,Restaurant,Anti-LGBTQ,Adult,False,False
1994,Law Enforcement,WA,Washington,1994-12-01,0,1,2,0,2,Asian,Asian,1,Intimidation,1,Library,Anti-Government,Juvenile,True,True
1995,Law Enforcement,CA,California,1995-01-01,2,0,1,2,0,Black,Black,2,Simple Assault,2,Airport,Racism,Adult,True,False
1995,Law Enforcement,TX,Texas,1995-02-01,1,0,1,1,0,Hispanic,Hispanic,1,Vandalism,1,Park,Homophobia,Adult,False,False
1995,Law Enforcement,NY,New York,1995-03-01,0,1,1,0,1,Asian,Asian,1,Intimidation,1,College,Anti-LGBTQ,Juvenile,True,True
1995,Law Enforcement,FL,Florida,1995-04-01,2,0,2,2,0,White,White,2,Simple Assault,2,Hospital,Anti-Immigrant,Adult,True,False
1995,Law Enforcement,IL,Illinois,1995-05-01,1,0,1,1,0,Native American,Native American,1,Vandalism,1,Restaurant,Racism,Adult,False,False
1995,Law Enforcement,OH,Ohio,1995-06-01,0,1,2,0,2,Black,Black,1,Intimidation,1,Library,Anti-Government,Juvenile,True,True
1995,Law Enforcement,GA,Georgia,1995-07-01,2,0,1,2,0,Asian,White,2,Simple Assault,2,Airport,Homophobia,Adult,True,False
1995,Law Enforcement,MI,Michigan,1995-08-01,1,0,1,1,0,White,White,1,Vandalism,1,School,Anti-LGBTQ,Adult,False,False
1995,Law Enforcement,NJ,New Jersey,1995-09-01,0,1,1,0,1,Hispanic,Hispanic,1,Intimidation,1,College,Racism,Juvenile,True,True
1995,Law Enforcement,PA,Pennsylvania,1995-10-01,2,0,2,2,0,Native American,Native American,2,Simple Assault,2,Hospital,Anti-Immigrant,Adult,True,False
1995,Law Enforcement,VA,Virginia,1995-11-01,1,0,1,1,0,White,White,1,Vandalism,1,Restaurant,Homophobia,Adult,False,False
1995,Law Enforcement,WA,Washington,1995-12-01,0,1,2,0,2,Asian,Asian,1,Intimidation,1,Library,Anti-Government,Juvenile,True,True
Year,Agency Type,State,State Name,Incident Date,Adult Victims,Juvenile Victims,Total Offenders,Adult Offenders,Juvenile Offenders,Offender Race,Offender Ethnicity,Victims,Offense,Total Victims,Location,Bias,Victim Types,Multiple Offenses,Multiple Biases
1992,Local,MN,MN,1/1/1992,2,3,4,2,2,White,Non-Hispanic,5,Intimidation,5,Public Space,Race,"Adult, Juvenile",True,False
1992,State,CA,CA,1/15/1992,1,2,3,1,2,Asian,Non-Hispanic,3,Simple Assault,3,Residence,Ethnicity,"Adult, Juvenile",False,False
1993,Local,KS,KS,2/1/1993,3,4,5,3,2,Hispanic,Non-Hispanic,7,Vandalism,7,Public Space,Sexual Orientation,"Adult, Juvenile",True,False
1993,State,WI,WI,2/15/1993,2,1,4,2,2,White,Non-Hispanic,3,Simple Assault,3,Residence,Disability,Adult,False,True
1994,Local,AZ,AZ,3/1/1994,1,2,3,1,2,Native American,Non-Hispanic,3,Simple Assault,3,Public Space,Ethnicity,"Adult, Juvenile",False,True
1994,State,CO,CO,3/15/1994,3,1,5,3,2,Hispanic,Non-Hispanic,4,Vandalism,4,Residence,Religion,Adult,False,False
1995,Local,OR,OR,4/1/1995,4,3,6,4,2,White,Non-Hispanic,7,Intimidation,7,Public Space,Disability,"Adult, Juvenile",True,False
1995,State,NC,NC,4/15/1995,2,1,4,2,2,Asian,Non-Hispanic,3,Simple Assault,3,Residence,Ethnicity,Adult,False,True
1996,Local,MI,MI,5/1/1996,1,2,3,1,2,Hispanic,Non-Hispanic,3,Simple Assault,3,Public Space,Sexual Orientation,"Adult, Juvenile",False,True
1996,State,GA,GA,5/15/1996,3,4,5,3,2,Native American,Non-Hispanic,7,Vandalism,7,Residence,Religion,"Adult, Juvenile",True,False
1997,Local,TX,TX,6/1/1997,2,1,4,2,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,Adult,False,False
1997,State,IL,IL,6/15/1997,1,3,3,1,2,Asian,Non-Hispanic,4,Intimidation,4,Residence,Ethnicity,"Adult, Juvenile",False,True
1998,Local,FL,FL,7/1/1998,3,2,5,3,2,Hispanic,Non-Hispanic,5,Vandalism,5,Public Space,Sexual Orientation,"Adult, Juvenile",True,False
1998,State,OH,OH,7/15/1998,4,1,6,4,2,Native American,Non-Hispanic,5,Intimidation,5,Residence,Religion,Adult,True,False
1999,Local,NM,NM,8/1/1999,1,2,3,1,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,"Adult, Juvenile",False,True
1999,State,VT,VT,8/15/1999,2,3,4,2,2,Asian,Non-Hispanic,5,Vandalism,5,Residence,Ethnicity,"Adult, Juvenile",False,True
2000,Local,NE,NE,9/1/2000,4,1,6,4,2,Hispanic,Non-Hispanic,5,Intimidation,5,Public Space,Sexual Orientation,Adult,True,False
2000,State,WA,WA,9/15/2000,3,2,5,3,2,Native American,Non-Hispanic,5,Vandalism,5,Residence,Religion,"Adult, Juvenile",True,False
2001,Local,SC,SC,10/1/2001,1,2,3,1,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,"Adult, Juvenile",False,True
2001,State,MO,MO,10/15/2001,2,1,4,2,2,Asian,Non-Hispanic,3,Simple Assault,3,Residence,Ethnicity,Adult,False,True
2002,Local,IN,IN,11/1/2002,3,4,5,3,2,Hispanic,Non-Hispanic,5,Vandalism,5,Public Space,Sexual Orientation,"Adult, Juvenile",True,False
2002,State,ID,IDA,11/15/2002,4,1,6,4,2,Native American,Non-Hispanic,5,Intimidation,5,Residence,Religion,Adult,True,False
2003,Local,OK,OK,12/1/2003,1,2,3,1,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,"Adult, Juvenile",False,True
2003,State,DE,DE,12/15/2003,2,3,4,2,2,Asian,Non-Hispanic,5,Vandalism,5,Residence,Ethnicity,"Adult, Juvenile",False,True
2004,Local,PA,PA,1/1/2004,4,1,6,4,2,Hispanic,Non-Hispanic,5,Intimidation,5,Public Space,Sexual Orientation,Adult,True,False
2004,State,UT,UT,1/15/2004,3,2,5,3,2,Native American,Non-Hispanic,5,Vandalism,5,Residence,Religion,"Adult, Juvenile",True,False
2005,Local,WV,WV,2/1/2005,1,2,3,1,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,"Adult, Juvenile",False,True
2005,State,ME,ME,2/15/2005,2,1,4,2,2,Asian,Non-Hispanic,3,Simple Assault,3,Residence,Ethnicity,Adult,False,True
2006,Local,MS,MS,3/1/2006,3,4,5,3,2,Hispanic,Non-Hispanic,5,Vandalism,5,Public Space,Sexual Orientation,"Adult, Juvenile",True,False
2006,State,AR,AR,3/15/2006,4,1,6,4,2,Native American,Non-Hispanic,5,Intimidation,5,Residence,Religion,Adult,True,False
2007,Local,MT,MT,4/1/2007,1,2,3,1,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,"Adult, Juvenile",False,True
2007,State,AK,AK,4/15/2007,2,3,4,2,2,Asian,Non-Hispanic,5,Vandalism,5,Residence,Ethnicity,"Adult, Juvenile",False,True
2008,Local,LA,LA,5/1/2008,4,1,6,4,2,Hispanic,Non-Hispanic,5,Intimidation,5,Public Space,Sexual Orientation,Adult,True,False
2008,State,RI,RI,5/15/2008,3,2,5,3,2,Native American,Non-Hispanic,5,Vandalism,5,Residence,Religion,"Adult, Juvenile",True,False
2009,Local,VT,VT,6/1/2009,1,2,3,1,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,"Adult, Juvenile",False,True
2009,State,SD,SD,6/15/2009,2,1,4,2,2,Asian,Non-Hispanic,3,Simple Assault,3,Residence,Ethnicity,Adult,False,True
2010,Local,ND,ND,7/1/2010,3,4,5,3,2,Hispanic,Non-Hispanic,5,Vandalism,5,Public Space,Sexual Orientation,"Adult, Juvenile",True,False
2010,State,KY,KY,7/15/2010,4,1,6,4,2,Native American,Non-Hispanic,5,Intimidation,5,Residence,Religion,Adult,True,False
2011,Local,AL,AL,8/1/2011,1,2,3,1,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,"Adult, Juvenile",False,True
2011,State,CT,CT,8/15/2011,2,3,4,2,2,Asian,Non-Hispanic,5,Vandalism,5,Residence,Ethnicity,"Adult, Juvenile",False,True
2012,Local,GA,GA,9/1/2012,4,1,6,4,2,Hispanic,Non-Hispanic,5,Intimidation,5,Public Space,Sexual Orientation,Adult,True,False
2012,State,NE,NE,9/15/2012,3,2,5,3,2,Native American,Non-Hispanic,5,Vandalism,5,Residence,Religion,"Adult, Juvenile",True,False
2013,Local,OR,OR,10/1/2013,1,2,3,1,2,White,Non-Hispanic,3,Simple Assault,3,Public Space,Disability,"Adult, Juvenile",False,True
2013,State,HI,HI,10/15/2013,2,1,4,2,2,Asian,Non-Hispanic,3,Simple Assault,3,Residence,Ethnicity,Adult,False,True
2014,Local,KS,KS,11/1/2014,3,4,5,3,2,Hispanic,Non-Hispanic,5,Vandalism,5,Public Space,Sexual Orientation,"Adult, Juvenile",True,False
1992,Local,AL,Alabama,1992-05-15,1,0,1,1,0,White,1,Intimidation,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias,
1992,State,CA,California,1992-03-20,0,0,2,1,1,Asian,Asian,Robbery,2,Commercial Area,Sexual Orientation Bias,Adult and Juvenile,1,Sexual Orientation Bias,
1992,Federal,FL,Florida,1992-09-02,1,0,1,1,0,Black,White,1,Simple Assault,1,Public Park,Disability Bias,Adult Only,0,Disability Bias
1992,Local,GA,Georgia,1992-01-18,0,0,1,1,0,White,White,1,Vandalism,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1992,Local,IL,Illinois,1992-11-15,1,0,1,1,0,White,White,1,Simple Assault,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1992,State,KS,Kansas,1992-06-25,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1992,Federal,LA,Louisiana,1992-07-22,0,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1992,Local,MA,Massachusetts,1992-09-05,0,0,1,1,0,White,White,1,Simple Assault,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1992,State,MI,Michigan,1992-03-12,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1992,Federal,MN,Minnesota,1992-08-15,0,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1992,Local,MO,Missouri,1992-10-20,0,0,1,1,0,White,White,1,Robbery,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1992,State,NC,North Carolina,1992-02-10,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1992,Federal,ND,North Dakota,1992-12-01,0,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1992,Local,NJ,New Jersey,1992-04-15,0,0,1,1,0,White,White,1,Simple Assault,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1992,State,NY,New York,1992-01-22,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1992,Federal,OH,Ohio,1992-05-28,0,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1992,Local,OK,Oklahoma,1992-06-12,0,0,1,1,0,White,White,1,Robbery,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1992,State,OR,Oregon,1992-07-25,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1992,Federal,PA,Pennsylvania,1992-09-01,0,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1992,Local,SC,South Carolina,1992-08-15,0,0,1,1,0,White,White,1,Simple Assault,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1992,State,TN,Tennessee,1992-02-20,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1992,Federal,TX,Texas,1992-10-22,0,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1992,Local,UT,Utah,1992-03-25,0,0,1,1,0,White,White,1,Robbery,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1992,State,VA,Virginia,1992-04-18,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1992,Federal,WA,Washington,1992-06-01,0,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1992,Local,WI,Wisconsin,1992-07-20,0,0,1,1,0,White,White,1,Simple Assault,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1992,State,WV,West Virginia,1992-08-10,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1993,Local,AK,Alaska,1993-01-15,1,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1993,State,AZ,Arizona,1993-02-20,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1993,Federal,CO,Colorado,1993-03-05,0,0,1,1,0,White,White,1,Simple Assault,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1993,Local,CT,Connecticut,1993-04-18,0,0,1,1,0,White,White,1,Robbery,1,Residential Area,Racial Bias,Adult Only,0,Racial Bias
1993,State,DE,Delaware,1993-05-10,0,0,1,1,0,White,White,1,Intimidation,1,Commercial Area,Racial Bias,Adult Only,0,Racial Bias
1993,Federal,HI,Hawaii,1993-06-15,0,0,1,1,0,White,White,1,Vandalism,1,Public Area,Disability Bias,Adult Only,0,Disability Bias
1991,Local,NY,New York,01/01/1991,10,5,20,18,2,White,Non-Hispanic,15,Civil Rights,15,New York,Anti-White,1,White,
1991,State,CA,California,02/15/1991,7,3,35,28,7,Asian,Non-Hispanic,10,Hate Crimes Against Individuals,10,Los Angeles,Anti-Asian,1,Asian,
1991,Local,TX,Texas,03/20/1991,12,8,30,24,6,Black,Non-Hispanic,20,Religious Bias,20,Houston,Anti-Black,1,Black,
1991,State,FL,Florida,04/05/1991,9,4,25,20,5,Hispanic or Latino,Non-Hispanic,15,LGBTQ Bias,15,Miami,Anti-LGBTQ,1,LGBTQ,
1991,Local,IL,Illinois,05/01/1991,11,6,22,18,4,White,Hispanic,16,Civil Rights,16,Chicago,Anti-White,1,White,
1991,State,GA,Georgia,06/15/1991,8,3,32,26,6,Black,Non-Hispanic,12,Disability Bias,12,Atlanta,Anti-Black,1,Black,
1991,Local,OH,Ohio,07/20/1991,13,9,29,23,6,Asian,Non-Hispanic,18,Hate Crimes Against Individuals,18,Columbus,Anti-Asian,1,Asian,
1991,State,NC,North Carolina,08/05/1991,10,5,36,30,6,White,Non-Hispanic,14,LGBTQ Bias,14,Raleigh,Anti-LGBTQ,1,LGBTQ,
1991,Local,MA,Massachusetts,09/01/1991,12,7,24,19,5,Black,Non-Hispanic,19,Civil Rights,19,Boston,Anti-Black,1,Black,
1991,State,SC,South Carolina,10/15/1991,9,4,31,25,6,Hispanic or Latino,Non-Hispanic,13,Disability Bias,13,Columbia,Anti-Hispanic,1,Hispanic or Latino,
1992,Local,NY,New York,01/01/1992,11,6,26,21,5,White,Hispanic,17,Hate Crimes Against Individuals,17,New York,Anti-White,1,White,
1992,State,CA,California,02/15/1992,10,5,33,27,6,Black,Non-Hispanic,11,Religious Bias,11,Los Angeles,Anti-Black,1,Black,
1992,Local,TX,Texas,03/20/1992,13,9,28,22,6,Hispanic or Latino,Non-Hispanic,16,Civil Rights,16,Houston,Anti-Hispanic,1,Hispanic or Latino,
1992,State,FL,Florida,04/05/1992,9,4,29,23,6,Asian,Non-Hispanic,14,LGBTQ Bias,14,Miami,Anti-Asian,1,Asian,
1992,Local,IL,Illinois,05/01/1992,12,7,25,20,5,White,Non-Hispanic,18,Disability Bias,18,Chicago,Anti-White,1,White,
1992,State,GA,Georgia,06/15/1992,11,6,30,24,6,Black,Non-Hispanic,13,Hate Crimes Against Individuals,13,Atlanta,Anti-Black,1,Black,
1992,Local,OH,Ohio,07/20/1992,14,10,27,21,6,Asian,Non-Hispanic,15,Civil Rights,15,Columbus,Anti-Asian,1,Asian,
1992,State,NC,North Carolina,08/05/1992,10,5,32,26,6,Hispanic or Latino,Non-Hispanic,12,Religious Bias,12,Raleigh,Anti-Hispanic,1,Hispanic or Latino,
1992,Local,MA,Massachusetts,09/01/1992,13,9,24,19,5,White,Non-Hispanic,16,LGBTQ Bias,16,Boston,Anti-White,1,White,
1992,State,SC,South Carolina,10/15/1992,9,4,29,23,6,Black,Non-Hispanic,14,Disability Bias,14,Columbia,Anti-Black,1,Black,
1993,Local,NY,New York,01/01/1993,12,7,27,22,5,White,Hispanic,18,Hate Crimes Against Individuals,18,New York,Anti-White,1,White,
1993,State,CA,California,02/15/1993,10,5,31,25,6,Black,Non-Hispanic,11,Civil Rights,11,Los Angeles,Anti-Black,1,Black,
1993,Local,TX,Texas,03/20/1993,13,9,28,23,5,Asian,Non-Hispanic,16,Religious Bias,16,Houston,Anti-Asian,1,Asian,
1993,State,FL,Florida,04/05/1993,9,4,30,24,6,Hispanic or Latino,Non-Hispanic,13,LGBTQ Bias,13,Miami,Anti-Hispanic,1,Hispanic or Latino,
1993,Local,IL,Illinois,05/01/1993,12,7,26,21,5,White,Non-Hispanic,19,Hate Crimes Against Individuals,19,Chicago,Anti-White,1,White,
1993,State,GA,Georgia,06/15/1993,11,6,31,25,6,Asian,Non-Hispanic,14,Civil Rights,14,Atlanta,Anti-Asian,1,Asian,
1993,Local,OH,Ohio,07/20/1993,14,10,29,23,6,Black,Non-Hispanic,17,Religious Bias,17,Columbus,Anti-Black,1,Black,
1993,State,NC,North Carolina,08/05/1993,10,5,33,27,6,Hispanic or Latino,Non-Hispanic,12,Hate Crimes Against Individuals,12,Raleigh,Anti-Hispanic,1,Hispanic or Latino,
1993,Local,MA,Massachusetts,09/01/1993,13,9,28,23,5,White,Non-Hispanic,15,LGBTQ Bias,15,Boston,Anti-White,1,White,
1993,State,SC,South Carolina,10/15/1993,9,4,30,24,6,Asian,Non-Hispanic,13,Disability Bias,13,Columbia,Anti-Asian,1,Asian,
1994,Local,NY,New York,01/01/1994,11,6,28,23,5,Black,Non-Hispanic,16,Civil Rights,16,New York,Anti-Black,1,Black,
1994,State,CA,California,02/15/1994,10,5,32,26,6,Hispanic or Latino,Non-Hispanic,12,Hate Crimes Against Individuals,12,Los Angeles,Anti-Hispanic,1,Hispanic or Latino,
1994,Local,TX,Texas,03/20/1994,13,9,29,24,5,White,Non-Hispanic,18,Religious Bias,18,Houston,Anti-White,1,White,
1994,State,FL,Florida,04/05/1994,9,4,31,25,6,Asian,Non-Hispanic,14,LGBTQ Bias,14,Miami,Anti-Asian,1,Asian,
1994,Local,IL,Illinois,05/01/1994,12,7,27,22,5,Black,Non-Hispanic,17,Hate Crimes Against Individuals,17,Chicago,Anti-Black,1,Black,
1994,State,GA,Georgia,06/15/1994,11,6,33,27,6,Hispanic or Latino,Non-Hispanic,13,Civil Rights,13,Atlanta,Anti-Hispanic,1,Hispanic or Latino,
1994,Local,OH,Ohio,07/20/1994,14,10,30,25,5,White,Non-Hispanic,15,Disability Bias,15,Columbus,Anti-White,1,White,
1994,State,NC,North Carolina,08/05/1994,10,5,34,28,6,Asian,Non-Hispanic,11,Religious Bias,11,Raleigh,Anti-Asian,1,Asian,
1994,Local,MA,Massachusetts,09/01/1994,13,9,28,23,5,Black,Non-Hispanic,16,LGBTQ Bias,16,Boston,Anti-Black,1,Black,
1994,State,SC,South Carolina,10/15/1994,9,4,31,25,6,Hispanic or Latino,Non-Hispanic,12,Hate Crimes Against Individuals,12,Columbia,Anti-Hispanic,1,Hispanic or Latino,
